,dateFixed,no_of_cases,delayedDate,rainfall,temperature,fixedDate
350,2015-01-02,177,2015-01-02,0.0,26.833333333333332,2015-01-02
351,2015-01-03,177,2015-01-03,0.20000000000000004,27.133333333333336,2015-01-03
352,2015-01-04,198,2015-01-04,0.0,27.7,2015-01-04
353,2015-01-05,198,2015-01-05,0.0,27.833333333333332,2015-01-05
354,2015-01-06,198,2015-01-06,22.2,26.76666666666667,2015-01-06
355,2015-01-07,198,2015-01-07,7.733333333333333,26.5,2015-01-07
356,2015-01-08,198,2015-01-08,5.133333333333334,25.833333333333332,2015-01-08
357,2015-01-09,198,2015-01-09,1.4666666666666668,25.03333333333333,2015-01-09
358,2015-01-10,198,2015-01-10,12.533333333333333,26.166666666666668,2015-01-10
359,2015-01-11,188,2015-01-11,7.666666666666667,26.599999999999998,2015-01-11
360,2015-01-12,188,2015-01-12,0.06666666666666667,27.366666666666664,2015-01-12
361,2015-01-13,188,2015-01-13,0.0,27.5,2015-01-13
362,2015-01-14,188,2015-01-14,0.06666666666666667,27.5,2015-01-14
363,2015-01-15,188,2015-01-15,0.0,27.399999999999995,2015-01-15
364,2015-01-16,188,2015-01-16,0.0,27.100000000000005,2015-01-16
365,2015-01-17,188,2015-01-17,0.0,26.96666666666667,2015-01-17
366,2015-01-18,158,2015-01-18,0.0,26.8,2015-01-18
367,2015-01-18,256,2015-01-18,0.0,26.8,2015-01-18
368,2015-01-19,158,2015-01-19,1.0666666666666667,26.866666666666664,2015-01-19
369,2015-01-19,256,2015-01-19,1.0666666666666667,26.866666666666664,2015-01-19
370,2015-01-20,158,2015-01-20,0.0,26.900000000000002,2015-01-20
371,2015-01-20,256,2015-01-20,0.0,26.900000000000002,2015-01-20
372,2015-01-21,158,2015-01-21,9.733333333333333,26.5,2015-01-21
373,2015-01-21,256,2015-01-21,9.733333333333333,26.5,2015-01-21
374,2015-01-22,158,2015-01-22,0.0,26.966666666666665,2015-01-22
375,2015-01-22,256,2015-01-22,0.0,26.966666666666665,2015-01-22
376,2015-01-23,158,2015-01-23,0.0,26.633333333333336,2015-01-23
377,2015-01-23,256,2015-01-23,0.0,26.633333333333336,2015-01-23
378,2015-01-24,158,2015-01-24,7.466666666666666,26.8,2015-01-24
379,2015-01-24,256,2015-01-24,7.466666666666666,26.8,2015-01-24
380,2015-01-25,228,2015-01-25,5.333333333333333,26.766666666666666,2015-01-25
381,2015-01-26,228,2015-01-26,0.0,26.933333333333334,2015-01-26
382,2015-01-27,228,2015-01-27,0.0,27.2,2015-01-27
383,2015-01-28,228,2015-01-28,0.26666666666666666,27.166666666666668,2015-01-28
384,2015-01-29,228,2015-01-29,0.0,26.633333333333336,2015-01-29
385,2015-01-30,228,2015-01-30,0.39999999999999997,26.733333333333334,2015-01-30
386,2015-01-31,228,2015-01-31,0.0,27.2,2015-01-31
387,2015-02-01,237,2015-02-01,0.0,26.566666666666666,2015-02-01
388,2015-02-02,237,2015-02-02,2.8000000000000003,25.96666666666667,2015-02-02
389,2015-02-03,237,2015-02-03,0.13333333333333333,26.0,2015-02-03
390,2015-02-04,237,2015-02-04,1.6666666666666667,25.666666666666668,2015-02-04
391,2015-02-05,237,2015-02-05,0.19999999999999998,26.8,2015-02-05
392,2015-02-06,237,2015-02-06,15.733333333333334,25.833333333333332,2015-02-06
393,2015-02-07,237,2015-02-07,0.06666666666666667,26.46666666666667,2015-02-07
394,2015-02-08,259,2015-02-08,0.0,26.5,2015-02-08
395,2015-02-09,259,2015-02-09,0.0,26.76666666666667,2015-02-09
396,2015-02-14,259,2015-02-14,0.0,26.833333333333332,2015-02-14
397,2015-02-15,212,2015-02-15,0.0,27.200000000000003,2015-02-15
398,2015-02-16,212,2015-02-16,0.0,27.566666666666666,2015-02-16
399,2015-02-17,212,2015-02-17,0.0,27.599999999999998,2015-02-17
400,2015-02-18,212,2015-02-18,8.066666666666666,27.333333333333332,2015-02-18
401,2015-02-19,212,2015-02-19,16.666666666666668,26.433333333333337,2015-02-19
402,2015-02-20,212,2015-02-20,0.0,27.5,2015-02-20
403,2015-02-21,212,2015-02-21,0.0,27.399999999999995,2015-02-21
404,2015-02-22,173,2015-02-22,0.0,27.333333333333332,2015-02-22
405,2015-02-23,173,2015-02-23,13.4,27.53333333333333,2015-02-23
406,2015-02-24,173,2015-02-24,0.0,27.366666666666664,2015-02-24
407,2015-02-25,173,2015-02-25,0.5333333333333333,27.433333333333334,2015-02-25
408,2015-02-26,173,2015-02-26,0.06666666666666667,27.466666666666665,2015-02-26
409,2015-02-27,173,2015-02-27,0.0,27.933333333333334,2015-02-27
410,2015-02-28,173,2015-02-28,0.0,28.46666666666667,2015-02-28
411,2015-03-01,99,2015-03-01,0.19999999999999998,28.166666666666668,2015-03-01
412,2015-03-02,99,2015-03-02,5.3999999999999995,27.5,2015-03-02
413,2015-03-03,99,2015-03-03,0.0,28.066666666666666,2015-03-03
414,2015-03-04,99,2015-03-04,19.866666666666667,27.633333333333336,2015-03-04
415,2015-03-05,99,2015-03-05,0.0,27.933333333333337,2015-03-05
416,2015-03-06,99,2015-03-06,0.0,27.866666666666664,2015-03-06
417,2015-03-07,99,2015-03-07,0.0,28.46666666666667,2015-03-07
418,2015-03-08,172,2015-03-08,0.13333333333333333,28.166666666666668,2015-03-08
419,2015-03-09,172,2015-03-09,28.066666666666666,27.7,2015-03-09
420,2015-03-10,172,2015-03-10,0.0,27.899999999999995,2015-03-10
421,2015-03-11,172,2015-03-11,21.53333333333333,25.566666666666666,2015-03-11
422,2015-03-12,172,2015-03-12,0.0,27.333333333333332,2015-03-12
423,2015-03-13,172,2015-03-13,0.0,27.633333333333336,2015-03-13
424,2015-03-14,172,2015-03-14,1.6666666666666667,27.833333333333332,2015-03-14
425,2015-03-15,189,2015-03-15,14.799999999999999,27.46666666666667,2015-03-15
426,2015-03-16,189,2015-03-16,2.6,27.933333333333334,2015-03-16
427,2015-03-17,189,2015-03-17,0.6666666666666666,28.3,2015-03-17
428,2015-03-18,189,2015-03-18,0.0,28.433333333333337,2015-03-18
429,2015-03-19,189,2015-03-19,9.6,28.366666666666664,2015-03-19
430,2015-03-20,189,2015-03-20,0.06666666666666667,28.633333333333336,2015-03-20
431,2015-03-21,189,2015-03-21,7.133333333333333,28.399999999999995,2015-03-21
432,2015-03-22,110,2015-03-22,25.000000000000004,27.23333333333333,2015-03-22
433,2015-03-23,110,2015-03-23,0.0,28.46666666666667,2015-03-23
434,2015-03-24,110,2015-03-24,0.0,28.333333333333332,2015-03-24
435,2015-03-25,110,2015-03-25,0.0,29.066666666666666,2015-03-25
436,2015-03-26,110,2015-03-26,0.26666666666666666,28.733333333333334,2015-03-26
437,2015-03-27,110,2015-03-27,0.0,28.866666666666664,2015-03-27
438,2015-03-28,110,2015-03-28,8.4,28.2,2015-03-28
439,2015-03-29,91,2015-03-29,17.26666666666667,26.73333333333333,2015-03-29
440,2015-03-30,91,2015-03-30,0.0,28.599999999999998,2015-03-30
441,2015-03-31,91,2015-03-31,18.866666666666667,27.53333333333333,2015-03-31
442,2015-04-01,91,2015-04-01,12.800000000000002,26.96666666666667,2015-04-01
443,2015-04-02,91,2015-04-02,16.866666666666664,26.833333333333332,2015-04-02
444,2015-04-03,91,2015-04-03,0.06666666666666667,27.73333333333333,2015-04-03
445,2015-04-04,91,2015-04-04,5.466666666666666,28.7,2015-04-04
446,2015-04-05,129,2015-04-05,13.800000000000002,27.7,2015-04-05
447,2015-04-06,129,2015-04-06,0.8666666666666667,28.5,2015-04-06
448,2015-04-07,129,2015-04-07,10.133333333333333,28.733333333333334,2015-04-07
449,2015-04-08,129,2015-04-08,0.26666666666666666,29.0,2015-04-08
450,2015-04-09,129,2015-04-09,0.0,29.099999999999998,2015-04-09
451,2015-04-10,129,2015-04-10,0.26666666666666666,29.26666666666667,2015-04-10
452,2015-04-11,129,2015-04-11,14.666666666666666,27.7,2015-04-11
453,2015-04-12,90,2015-04-12,0.3333333333333333,28.233333333333334,2015-04-12
454,2015-04-13,90,2015-04-13,0.0,29.0,2015-04-13
455,2015-04-14,90,2015-04-14,0.0,29.233333333333334,2015-04-14
456,2015-04-15,90,2015-04-15,8.066666666666666,28.8,2015-04-15
457,2015-04-16,90,2015-04-16,0.06666666666666667,29.599999999999998,2015-04-16
458,2015-04-17,90,2015-04-17,0.39999999999999997,29.166666666666668,2015-04-17
459,2015-04-18,90,2015-04-18,0.06666666666666667,29.36666666666667,2015-04-18
460,2015-04-19,107,2015-04-19,19.2,28.166666666666668,2015-04-19
461,2015-04-20,107,2015-04-20,0.0,28.73333333333333,2015-04-20
462,2015-04-21,107,2015-04-21,7.3999999999999995,27.96666666666667,2015-04-21
463,2015-04-22,107,2015-04-22,6.2,28.26666666666667,2015-04-22
464,2015-04-23,107,2015-04-23,4.933333333333334,28.400000000000002,2015-04-23
465,2015-04-24,107,2015-04-24,18.133333333333333,27.866666666666664,2015-04-24
466,2015-04-25,107,2015-04-25,12.0,27.733333333333334,2015-04-25
467,2015-04-26,137,2015-04-26,14.333333333333334,27.599999999999998,2015-04-26
468,2015-04-27,137,2015-04-27,3.9333333333333336,27.7,2015-04-27
469,2015-04-28,137,2015-04-28,20.0,27.766666666666666,2015-04-28
470,2015-04-29,137,2015-04-29,0.0,28.566666666666666,2015-04-29
471,2015-04-30,137,2015-04-30,2.2,27.599999999999998,2015-04-30
472,2015-05-01,137,2015-05-01,0.0,27.96666666666667,2015-05-01
473,2015-05-02,137,2015-05-02,5.533333333333332,28.0,2015-05-02
474,2015-05-03,113,2015-05-03,36.666666666666664,26.96666666666667,2015-05-03
475,2015-05-04,113,2015-05-04,1.6666666666666667,27.73333333333333,2015-05-04
476,2015-05-05,113,2015-05-05,0.8666666666666667,28.566666666666666,2015-05-05
477,2015-05-06,113,2015-05-06,1.2666666666666666,28.766666666666666,2015-05-06
478,2015-05-07,113,2015-05-07,4.466666666666666,29.166666666666668,2015-05-07
479,2015-05-08,113,2015-05-08,9.066666666666666,28.566666666666666,2015-05-08
480,2015-05-09,113,2015-05-09,0.0,29.3,2015-05-09
481,2015-05-10,120,2015-05-10,0.0,29.73333333333333,2015-05-10
482,2015-05-11,120,2015-05-11,0.0,30.233333333333334,2015-05-11
483,2015-05-12,120,2015-05-12,1.0,29.566666666666666,2015-05-12
484,2015-05-13,120,2015-05-13,0.0,29.26666666666667,2015-05-13
485,2015-05-14,120,2015-05-14,12.266666666666666,29.0,2015-05-14
486,2015-05-15,120,2015-05-15,11.666666666666666,27.166666666666668,2015-05-15
487,2015-05-16,120,2015-05-16,7.6000000000000005,28.299999999999997,2015-05-16
488,2015-05-17,135,2015-05-17,0.0,29.166666666666668,2015-05-17
489,2015-05-18,135,2015-05-18,13.133333333333333,28.433333333333334,2015-05-18
490,2015-05-19,135,2015-05-19,0.0,29.53333333333333,2015-05-19
491,2015-05-20,135,2015-05-20,2.3333333333333335,29.0,2015-05-20
492,2015-05-21,135,2015-05-21,0.0,29.433333333333334,2015-05-21
493,2015-05-22,135,2015-05-22,0.39999999999999997,29.066666666666666,2015-05-22
494,2015-05-23,135,2015-05-23,7.466666666666668,27.03333333333333,2015-05-23
495,2015-05-24,157,2015-05-24,0.0,28.833333333333332,2015-05-24
496,2015-05-25,157,2015-05-25,0.8666666666666667,28.733333333333334,2015-05-25
497,2015-05-26,157,2015-05-26,4.0,28.73333333333333,2015-05-26
498,2015-05-27,157,2015-05-27,0.6666666666666666,28.36666666666667,2015-05-27
499,2015-05-28,157,2015-05-28,0.0,29.2,2015-05-28
500,2015-05-29,157,2015-05-29,0.0,30.2,2015-05-29
501,2015-05-30,157,2015-05-30,0.0,30.133333333333336,2015-05-30
502,2015-05-31,109,2015-05-31,0.6,29.633333333333336,2015-05-31
503,2015-06-01,109,2015-06-01,0.0,29.5,2015-06-01
504,2015-06-02,109,2015-06-02,1.0666666666666667,29.5,2015-06-02
505,2015-06-03,109,2015-06-03,0.0,29.0,2015-06-03
506,2015-06-04,109,2015-06-04,1.0,29.46666666666667,2015-06-04
507,2015-06-05,109,2015-06-05,0.0,29.2,2015-06-05
508,2015-06-06,109,2015-06-06,15.466666666666669,27.8,2015-06-06
509,2015-06-07,178,2015-06-07,13.200000000000001,28.03333333333333,2015-06-07
510,2015-06-08,178,2015-06-08,1.1333333333333335,28.46666666666667,2015-06-08
511,2015-06-09,178,2015-06-09,1.2,28.03333333333333,2015-06-09
512,2015-06-10,178,2015-06-10,0.06666666666666667,29.333333333333332,2015-06-10
513,2015-06-11,178,2015-06-11,2.4666666666666663,28.566666666666666,2015-06-11
514,2015-06-12,178,2015-06-12,9.066666666666666,26.96666666666667,2015-06-12
515,2015-06-13,178,2015-06-13,0.06666666666666667,28.2,2015-06-13
516,2015-06-14,151,2015-06-14,15.866666666666665,26.733333333333334,2015-06-14
517,2015-06-15,151,2015-06-15,1.2666666666666666,28.03333333333333,2015-06-15
518,2015-06-16,151,2015-06-16,5.666666666666667,27.400000000000002,2015-06-16
519,2015-06-17,151,2015-06-17,0.26666666666666666,28.366666666666664,2015-06-17
520,2015-06-18,151,2015-06-18,0.0,29.53333333333333,2015-06-18
521,2015-06-19,151,2015-06-19,0.0,29.433333333333337,2015-06-19
522,2015-06-20,151,2015-06-20,0.0,29.833333333333332,2015-06-20
523,2015-06-21,192,2015-06-21,0.0,30.099999999999998,2015-06-21
524,2015-06-22,192,2015-06-22,0.0,30.2,2015-06-22
525,2015-06-23,192,2015-06-23,0.0,30.099999999999998,2015-06-23
526,2015-06-24,192,2015-06-24,0.3333333333333333,29.933333333333334,2015-06-24
527,2015-06-25,192,2015-06-25,0.0,29.899999999999995,2015-06-25
528,2015-06-26,192,2015-06-26,0.0,29.766666666666666,2015-06-26
529,2015-06-27,192,2015-06-27,0.0,29.933333333333337,2015-06-27
530,2015-06-28,207,2015-06-28,4.6000000000000005,29.766666666666666,2015-06-28
531,2015-06-29,207,2015-06-29,0.0,30.0,2015-06-29
532,2015-06-30,207,2015-06-30,0.0,29.900000000000002,2015-06-30
533,2015-07-01,207,2015-07-01,9.733333333333333,28.5,2015-07-01
534,2015-07-02,207,2015-07-02,0.0,29.233333333333334,2015-07-02
535,2015-07-03,207,2015-07-03,0.7333333333333334,29.46666666666667,2015-07-03
536,2015-07-04,207,2015-07-04,24.73333333333333,27.433333333333337,2015-07-04
537,2015-07-05,240,2015-07-05,0.0,29.399999999999995,2015-07-05
538,2015-07-06,240,2015-07-06,0.19999999999999998,29.53333333333333,2015-07-06
539,2015-07-07,240,2015-07-07,0.9333333333333332,29.46666666666667,2015-07-07
540,2015-07-08,240,2015-07-08,16.133333333333333,28.633333333333336,2015-07-08
541,2015-07-09,240,2015-07-09,0.5333333333333333,29.400000000000002,2015-07-09
542,2015-07-10,240,2015-07-10,12.133333333333335,28.96666666666667,2015-07-10
543,2015-07-11,240,2015-07-11,2.6666666666666665,29.5,2015-07-11
544,2015-07-12,242,2015-07-12,0.3333333333333333,29.5,2015-07-12
545,2015-07-13,242,2015-07-13,0.20000000000000004,29.400000000000002,2015-07-13
546,2015-07-14,242,2015-07-14,24.46666666666667,28.433333333333334,2015-07-14
547,2015-07-15,242,2015-07-15,0.0,29.400000000000002,2015-07-15
548,2015-07-16,242,2015-07-16,0.5333333333333333,29.433333333333337,2015-07-16
549,2015-07-17,242,2015-07-17,6.333333333333333,29.100000000000005,2015-07-17
550,2015-07-18,242,2015-07-18,0.13333333333333333,29.666666666666668,2015-07-18
551,2015-07-19,272,2015-07-19,0.06666666666666667,29.633333333333336,2015-07-19
552,2015-07-20,272,2015-07-20,0.0,29.53333333333333,2015-07-20
553,2015-07-21,272,2015-07-21,0.26666666666666666,29.666666666666668,2015-07-21
554,2015-07-22,272,2015-07-22,0.0,29.833333333333332,2015-07-22
555,2015-07-23,272,2015-07-23,0.19999999999999998,29.400000000000002,2015-07-23
556,2015-07-24,272,2015-07-24,0.0,29.2,2015-07-24
557,2015-07-25,272,2015-07-25,0.0,29.5,2015-07-25
558,2015-07-26,263,2015-07-26,1.6666666666666667,28.53333333333333,2015-07-26
559,2015-07-27,263,2015-07-27,0.26666666666666666,29.03333333333333,2015-07-27
560,2015-07-28,263,2015-07-28,0.3333333333333333,28.7,2015-07-28
561,2015-07-29,263,2015-07-29,0.0,29.266666666666666,2015-07-29
562,2015-07-30,263,2015-07-30,0.0,29.333333333333332,2015-07-30
563,2015-07-31,263,2015-07-31,6.933333333333333,27.46666666666667,2015-07-31
564,2015-08-01,263,2015-08-01,0.8666666666666667,26.73333333333333,2015-08-01
565,2015-08-02,293,2015-08-02,0.0,28.7,2015-08-02
566,2015-08-03,293,2015-08-03,27.266666666666666,26.333333333333332,2015-08-03
567,2015-08-04,293,2015-08-04,26.599999999999998,27.066666666666666,2015-08-04
568,2015-08-05,293,2015-08-05,0.0,28.733333333333334,2015-08-05
569,2015-08-06,293,2015-08-06,10.4,27.133333333333336,2015-08-06
570,2015-08-07,293,2015-08-07,18.266666666666666,27.166666666666668,2015-08-07
571,2015-08-08,293,2015-08-08,13.133333333333333,28.233333333333334,2015-08-08
572,2015-08-09,250,2015-08-09,11.133333333333333,27.46666666666667,2015-08-09
573,2015-08-10,250,2015-08-10,0.3333333333333333,29.03333333333333,2015-08-10
574,2015-08-11,250,2015-08-11,2.1999999999999997,28.566666666666666,2015-08-11
575,2015-08-12,250,2015-08-12,22.666666666666668,26.566666666666666,2015-08-12
576,2015-08-13,250,2015-08-13,0.0,28.399999999999995,2015-08-13
577,2015-08-14,250,2015-08-14,0.0,29.233333333333334,2015-08-14
578,2015-08-15,250,2015-08-15,0.0,29.233333333333334,2015-08-15
579,2015-08-16,226,2015-08-16,0.06666666666666667,28.900000000000002,2015-08-16
580,2015-08-17,226,2015-08-17,0.26666666666666666,28.8,2015-08-17
581,2015-08-18,226,2015-08-18,0.0,29.166666666666668,2015-08-18
582,2015-08-19,226,2015-08-19,0.0,29.166666666666668,2015-08-19
583,2015-08-20,226,2015-08-20,0.0,29.333333333333332,2015-08-20
584,2015-08-21,226,2015-08-21,7.466666666666666,28.53333333333333,2015-08-21
585,2015-08-22,226,2015-08-22,0.0,29.099999999999998,2015-08-22
586,2015-08-23,221,2015-08-23,0.0,29.03333333333333,2015-08-23
587,2015-08-24,221,2015-08-24,0.0,28.933333333333334,2015-08-24
588,2015-08-25,221,2015-08-25,18.466666666666665,28.099999999999998,2015-08-25
589,2015-08-26,221,2015-08-26,0.06666666666666667,28.833333333333332,2015-08-26
590,2015-08-27,221,2015-08-27,0.0,28.866666666666664,2015-08-27
591,2015-08-28,221,2015-08-28,0.0,29.03333333333333,2015-08-28
592,2015-08-29,221,2015-08-29,0.0,29.7,2015-08-29
593,2015-08-30,250,2015-08-30,0.4666666666666666,29.266666666666666,2015-08-30
594,2015-08-31,250,2015-08-31,0.0,29.366666666666664,2015-08-31
595,2015-09-01,250,2015-09-01,0.0,29.333333333333332,2015-09-01
596,2015-09-02,250,2015-09-02,0.0,29.36666666666667,2015-09-02
597,2015-09-03,250,2015-09-03,0.0,29.333333333333332,2015-09-03
598,2015-09-04,250,2015-09-04,21.46666666666667,28.766666666666666,2015-09-04
599,2015-09-05,250,2015-09-05,0.0,29.266666666666666,2015-09-05
600,2015-09-06,225,2015-09-06,0.0,29.26666666666667,2015-09-06
601,2015-09-07,225,2015-09-07,0.0,29.0,2015-09-07
602,2015-09-08,225,2015-09-08,0.0,29.100000000000005,2015-09-08
603,2015-09-09,225,2015-09-09,10.533333333333333,26.96666666666667,2015-09-09
604,2015-09-10,225,2015-09-10,0.0,27.633333333333336,2015-09-10
605,2015-09-11,225,2015-09-11,0.0,28.933333333333334,2015-09-11
606,2015-09-12,225,2015-09-12,0.0,28.73333333333333,2015-09-12
607,2015-09-13,246,2015-09-13,0.0,29.066666666666663,2015-09-13
608,2015-09-14,246,2015-09-14,0.3333333333333333,28.733333333333334,2015-09-14
609,2015-09-15,246,2015-09-15,40.0,26.566666666666666,2015-09-15
610,2015-09-16,246,2015-09-16,10.933333333333332,27.566666666666666,2015-09-16
611,2015-09-17,246,2015-09-17,0.0,28.96666666666667,2015-09-17
612,2015-09-18,246,2015-09-18,0.0,29.066666666666666,2015-09-18
613,2015-09-19,246,2015-09-19,0.0,29.399999999999995,2015-09-19
614,2015-09-20,217,2015-09-20,2.533333333333333,28.96666666666667,2015-09-20
615,2015-09-21,217,2015-09-21,1.4666666666666668,28.7,2015-09-21
616,2015-09-22,217,2015-09-22,5.2,28.666666666666668,2015-09-22
617,2015-09-23,217,2015-09-23,0.0,28.899999999999995,2015-09-23
618,2015-09-24,217,2015-09-24,0.0,28.666666666666668,2015-09-24
619,2015-09-25,217,2015-09-25,0.0,28.866666666666664,2015-09-25
620,2015-09-26,217,2015-09-26,0.0,29.066666666666666,2015-09-26
621,2015-09-27,303,2015-09-27,0.0,29.066666666666666,2015-09-27
622,2015-09-28,303,2015-09-28,29.799999999999997,27.633333333333336,2015-09-28
623,2015-09-29,303,2015-09-29,0.06666666666666667,28.2,2015-09-29
624,2015-09-30,303,2015-09-30,16.599999999999998,28.366666666666664,2015-09-30
625,2015-10-01,303,2015-10-01,0.0,28.7,2015-10-01
626,2015-10-02,303,2015-10-02,41.26666666666667,27.46666666666667,2015-10-02
627,2015-10-03,303,2015-10-03,0.0,28.433333333333334,2015-10-03
628,2015-10-04,214,2015-10-04,0.0,29.03333333333333,2015-10-04
629,2015-10-05,214,2015-10-05,11.600000000000001,28.2,2015-10-05
630,2015-10-06,214,2015-10-06,12.0,27.46666666666667,2015-10-06
631,2015-10-07,214,2015-10-07,10.466666666666667,27.96666666666667,2015-10-07
632,2015-10-08,214,2015-10-08,0.06666666666666667,28.133333333333336,2015-10-08
633,2015-10-09,214,2015-10-09,0.0,29.0,2015-10-09
634,2015-10-10,214,2015-10-10,0.0,29.13333333333333,2015-10-10
635,2015-10-11,257,2015-10-11,0.0,29.5,2015-10-11
636,2015-10-12,257,2015-10-12,0.0,29.3,2015-10-12
637,2015-10-13,257,2015-10-13,0.19999999999999998,29.066666666666666,2015-10-13
638,2015-10-14,257,2015-10-14,2.8000000000000003,29.0,2015-10-14
639,2015-10-15,257,2015-10-15,0.0,29.600000000000005,2015-10-15
640,2015-10-16,257,2015-10-16,0.0,29.233333333333334,2015-10-16
641,2015-10-17,257,2015-10-17,0.0,29.433333333333334,2015-10-17
642,2015-10-18,235,2015-10-18,0.0,29.46666666666667,2015-10-18
643,2015-10-19,235,2015-10-19,0.0,29.633333333333336,2015-10-19
644,2015-10-20,235,2015-10-20,0.0,29.399999999999995,2015-10-20
645,2015-10-21,235,2015-10-21,0.0,29.433333333333334,2015-10-21
646,2015-10-22,235,2015-10-22,0.0,29.46666666666667,2015-10-22
647,2015-10-23,235,2015-10-23,0.0,29.7,2015-10-23
648,2015-10-24,235,2015-10-24,7.666666666666667,29.03333333333333,2015-10-24
649,2015-10-25,235,2015-10-25,3.4,28.266666666666666,2015-10-25
650,2015-10-27,235,2015-10-27,6.266666666666667,28.666666666666668,2015-10-27
651,2015-10-28,235,2015-10-28,19.133333333333336,26.633333333333336,2015-10-28
652,2015-10-29,235,2015-10-29,0.0,28.366666666666664,2015-10-29
653,2015-10-30,235,2015-10-30,13.800000000000002,27.333333333333332,2015-10-30
654,2015-10-31,235,2015-10-31,2.0,27.2,2015-10-31
655,2015-11-01,224,2015-11-01,1.0,27.5,2015-11-01
656,2015-11-02,224,2015-11-02,9.466666666666667,27.333333333333332,2015-11-02
657,2015-11-03,224,2015-11-03,0.0,28.3,2015-11-03
658,2015-11-04,224,2015-11-04,0.0,28.0,2015-11-04
659,2015-11-05,224,2015-11-05,0.0,28.600000000000005,2015-11-05
660,2015-11-06,224,2015-11-06,0.9333333333333332,28.566666666666666,2015-11-06
661,2015-11-07,224,2015-11-07,6.866666666666667,27.599999999999998,2015-11-07
662,2015-11-08,246,2015-11-08,3.6666666666666665,27.333333333333332,2015-11-08
663,2015-11-09,246,2015-11-09,4.8,27.899999999999995,2015-11-09
664,2015-11-10,246,2015-11-10,0.4666666666666666,28.066666666666663,2015-11-10
665,2015-11-11,246,2015-11-11,7.933333333333334,27.0,2015-11-11
666,2015-11-12,246,2015-11-12,0.0,27.866666666666664,2015-11-12
667,2015-11-13,246,2015-11-13,14.200000000000001,27.733333333333334,2015-11-13
668,2015-11-14,246,2015-11-14,0.26666666666666666,28.733333333333334,2015-11-14
669,2015-11-15,266,2015-11-15,0.19999999999999998,27.733333333333334,2015-11-15
670,2015-11-16,266,2015-11-16,13.066666666666668,26.2,2015-11-16
671,2015-11-17,266,2015-11-17,26.933333333333334,27.066666666666663,2015-11-17
672,2015-11-18,266,2015-11-18,0.0,28.8,2015-11-18
673,2015-11-19,266,2015-11-19,3.266666666666667,28.46666666666667,2015-11-19
674,2015-11-20,266,2015-11-20,10.799999999999999,27.46666666666667,2015-11-20
675,2015-11-21,266,2015-11-21,21.86666666666667,27.166666666666668,2015-11-21
676,2015-11-22,198,2015-11-22,0.0,28.066666666666663,2015-11-22
677,2015-11-23,198,2015-11-23,0.0,29.03333333333333,2015-11-23
678,2015-11-24,198,2015-11-24,18.8,26.8,2015-11-24
679,2015-11-25,198,2015-11-25,13.799999999999999,27.066666666666666,2015-11-25
680,2015-11-26,198,2015-11-26,15.666666666666666,26.633333333333336,2015-11-26
681,2015-11-27,198,2015-11-27,2.8000000000000003,27.400000000000002,2015-11-27
682,2015-11-28,198,2015-11-28,4.133333333333334,28.399999999999995,2015-11-28
683,2015-11-29,254,2015-11-29,9.799999999999999,28.099999999999998,2015-11-29
684,2015-11-30,254,2015-11-30,15.600000000000001,27.566666666666666,2015-11-30
685,2015-12-01,254,2015-12-01,28.46666666666667,26.666666666666668,2015-12-01
686,2015-12-02,254,2015-12-02,5.0,27.26666666666667,2015-12-02
687,2015-12-03,254,2015-12-03,5.8,28.166666666666668,2015-12-03
688,2015-12-04,254,2015-12-04,2.1333333333333333,28.2,2015-12-04
689,2015-12-05,254,2015-12-05,38.6,27.53333333333333,2015-12-05
690,2015-12-06,285,2015-12-06,6.400000000000001,27.366666666666664,2015-12-06
691,2015-12-07,285,2015-12-07,0.0,28.53333333333333,2015-12-07
692,2015-12-08,285,2015-12-08,31.866666666666664,27.8,2015-12-08
693,2015-12-09,285,2015-12-09,1.6666666666666667,27.833333333333332,2015-12-09
694,2015-12-10,285,2015-12-10,15.533333333333333,27.566666666666666,2015-12-10
695,2015-12-11,285,2015-12-11,16.066666666666666,27.166666666666668,2015-12-11
696,2015-12-12,285,2015-12-12,26.666666666666668,26.8,2015-12-12
697,2015-12-13,259,2015-12-13,16.533333333333335,25.666666666666668,2015-12-13
698,2015-12-14,259,2015-12-14,5.266666666666667,27.100000000000005,2015-12-14
699,2015-12-15,259,2015-12-15,0.0,27.400000000000002,2015-12-15
700,2015-12-16,259,2015-12-16,1.6666666666666667,27.7,2015-12-16
701,2015-12-17,259,2015-12-17,0.0,27.666666666666668,2015-12-17
702,2015-12-18,259,2015-12-18,4.3999999999999995,27.46666666666667,2015-12-18
703,2015-12-19,259,2015-12-19,0.4666666666666666,28.3,2015-12-19
704,2015-12-21,356,2015-12-21,0.13333333333333333,28.8,2015-12-21
705,2015-12-22,356,2015-12-22,1.5999999999999999,28.933333333333334,2015-12-22
706,2015-12-23,356,2015-12-23,19.666666666666668,28.0,2015-12-23
707,2015-12-24,356,2015-12-24,27.533333333333335,26.53333333333333,2015-12-24
708,2015-12-25,356,2015-12-25,0.0,27.833333333333332,2015-12-25
709,2015-12-26,356,2015-12-26,0.0,28.53333333333333,2015-12-26
710,2015-12-27,333,2015-12-27,1.8,28.066666666666663,2015-12-27
711,2015-12-28,333,2015-12-28,15.733333333333333,27.900000000000002,2015-12-28
712,2015-12-29,333,2015-12-29,23.333333333333332,26.400000000000002,2015-12-29
